filename,wordcount,valence_min,valence_max,valence_avg,valence_std,extremity_min,extremity_max,extremity_avg,extremity_std,extremity_min_pos,extremity_max_pos,extremity_avg_pos,extremity_std_pos,extremity_min_neg,extremity_max_neg,extremity_avg_neg,extremity_std_neg,extremity_PosMinNeg,emotionality_min,emotionality_max,emotionality_avg,emotionality_std,emotionality_min_pos,emotionality_max_pos,emotionality_avg_pos,emotionality_std_pos,emotionality_min_neg,emotionality_max_neg,emotionality_avg_neg,emotionality_std_neg,emotionality_PosMinNeg,count_unique_evaluative_pos,count_total_evaluative_pos,count_unique_evaluative_neg,count_total_evaluative_neg,count_unique_evaluative,count_total_evaluative,count_evaluative_PosMinNeg,ambivalent,pos_dichotomous,certainty_min,certainty_max,certainty_avg,certainty_std,count_unique_certainty,count_total_certainty
article_197.txt,1093,0.67,8.45,4.744,2.497,0.14,3.95,2.269,0.908,1.86,3.95,2.373,0.62,0.14,3.83,2.152,1.19,0.221,1.19,7.12,3.612,1.985,1.66,6.58,3.383,1.849,1.19,7.12,3.87,2.225,-0.487,8,9,7,8,15,17,1,1,,1.92,8.36,6.082,1.493,30,34
article_198.txt,1705,0.83,8.45,4.796,2.786,0.14,3.95,2.465,1.243,0.18,3.95,2.329,1.305,0.14,3.67,2.663,1.178,-0.333,1.69,8.03,5.091,1.493,1.69,8.03,4.6,1.481,3.37,7.37,5.805,1.249,-1.205,14,16,10,11,24,27,5,1,,0.59,8.15,5.884,1.868,44,53
article_199.txt,1092,0.67,7.17,3.201,2.311,0.4,3.83,2.411,0.989,0.7,2.67,2,0.806,0.4,3.83,2.568,1.035,-0.568,1.68,7.51,4.351,1.833,1.68,6.42,3.568,2.047,2.6,7.51,4.652,1.735,-1.084,5,5,13,13,18,18,-8,1,,1.92,8.36,7.153,1.485,27,46
article_200.txt,1072,0.59,8.45,4.026,2.917,0.18,3.95,2.715,1.026,1.57,3.95,2.988,0.766,0.18,3.91,2.551,1.148,0.436,2.11,7.03,4.827,1.232,2.97,5.97,4.64,1.025,2.11,7.03,4.939,1.362,-0.299,8,9,13,15,21,24,-6,1,,1.92,8.23,5.954,1.557,30,36
article_201.txt,1589,0.48,8.45,5.775,2.915,0.7,4.02,3.038,0.829,0.7,3.95,3.152,0.843,1.57,4.02,2.792,0.776,0.36,2.1,7.31,4.771,1.442,2.1,7.31,4.774,1.491,2.67,6.89,4.765,1.395,0.009,17,26,11,12,28,38,14,1,,1.92,8.28,5.626,1.428,55,70
article_202.txt,1347,0.74,8.44,4.425,2.765,0.14,3.94,2.483,1.097,0.7,3.94,2.518,1.133,0.14,3.76,2.452,1.111,0.067,1.34,7.07,4.299,1.809,1.81,6.9,4.662,1.987,1.34,7.07,3.966,1.644,0.696,10,11,11,12,21,23,-1,1,,1.92,7.6,6.137,1.401,24,26
article_203.txt,989,0.88,7.79,4.085,2.672,0.47,3.62,2.512,0.786,0.47,3.29,2.229,0.809,1.58,3.62,2.764,0.715,-0.536,1.19,6.06,3.864,1.475,1.97,5.07,3.468,1.157,1.19,6.06,4.216,1.699,-0.748,8,8,8,9,16,17,-1,1,,1.92,8,5.673,1.427,35,37
article_204.txt,1654,0.92,8.45,6.14,2.468,1.58,3.95,2.852,0.623,2.09,3.95,2.907,0.52,1.58,3.58,2.666,0.948,0.241,1.19,6.63,3.661,1.451,2.38,6.17,3.649,1.315,1.19,6.63,3.704,2.034,-0.055,15,17,5,5,20,22,12,1,,1.92,8.23,6.275,1.339,43,49
article_205.txt,1023,0.5,8.45,5.188,2.9,1.04,4,2.812,0.808,1.5,3.95,3,0.646,1.04,4,2.548,0.967,0.452,1.19,8.03,4.841,1.866,1.41,8.03,4.774,1.8,1.19,7.65,4.934,2.049,-0.16,13,14,10,10,23,24,4,1,,1.92,8.36,6.085,1.598,23,26
article_206.txt,2306,0.52,8.45,5.331,2.629,0.18,3.98,2.514,1.068,1.18,3.95,2.857,0.817,0.18,3.98,2.029,1.211,0.828,1.19,7.47,4.219,1.614,1.66,7.47,4.411,1.694,1.19,6.9,3.948,1.501,0.463,22,24,15,17,37,41,7,1,,1.92,8.46,5.799,1.476,50,72
article_207.txt,1432,0.76,7.79,3.392,2.278,1.58,3.74,2.356,0.811,1.68,3.29,2.288,0.597,1.58,3.74,2.382,0.894,-0.094,1.19,5.89,2.84,1.548,1.59,4.74,2.77,1.109,1.19,5.89,2.866,1.715,-0.096,6,6,10,16,16,22,-10,1,,1.77,8.48,6.243,1.467,45,59
article_208.txt,1436,1.39,8.12,5.908,2.347,1.14,3.62,2.616,0.645,1.14,3.62,2.604,0.722,2.38,3.11,2.658,0.308,-0.054,2.37,8.26,4.614,1.679,2.37,8.26,4.706,1.887,3.74,5.29,4.3,0.633,0.406,10,17,5,5,15,22,12,1,,1.92,8.12,6.06,1.324,47,66
article_209.txt,4032,0.5,8.45,5.058,2.56,0.14,4,2.373,1.077,0.44,3.95,2.589,0.945,0.14,4,2.09,1.186,0.499,0.86,8.03,4.235,1.647,0.86,8.03,4.363,1.604,1.19,8,4.067,1.716,0.297,30,38,26,29,56,67,9,1,,1.92,8.35,5.961,1.465,97,120
article_210.txt,1350,2.92,8.45,6.91,1.224,0.7,3.95,2.561,0.844,0.7,3.95,2.61,0.834,1.58,1.58,1.58,,1.03,1.19,6.42,4.302,1.564,1.97,6.42,4.458,1.428,1.19,1.19,1.19,,3.268,17,20,1,1,18,21,19,1,,1.92,8.07,6.066,1.404,39,47
article_211.txt,1012,1.13,8.07,4.948,2.449,0.14,3.57,2.219,0.998,0.74,3.57,2.183,0.88,0.14,3.37,2.277,1.235,-0.094,1.97,6.37,3.908,1.61,1.97,5.48,3.364,1.383,2.3,6.37,4.763,1.662,-1.399,7,11,7,7,14,18,4,1,,1.92,8.57,6.107,1.4,48,60
article_212.txt,1110,1.24,7.5,5.188,2.643,0.22,3.26,2.524,0.775,2.33,3,2.61,0.241,0.22,3.26,2.386,1.289,0.224,1.97,6.06,3.865,1.59,1.97,5.76,3.319,1.67,3.14,6.06,4.738,1.076,-1.419,5,8,5,5,10,13,3,1,,0.97,8.15,5.73,1.68,36,38
article_213.txt,1595,1.24,8.45,4.919,2.456,0.18,3.95,2.245,0.967,0.7,3.95,2.443,0.769,0.18,3.26,2.009,1.16,0.434,1.19,6.42,3.35,1.621,1.66,6.42,3.266,1.483,1.19,6.06,3.452,1.851,-0.186,11,12,8,10,19,22,2,1,,1.92,8.28,6.047,1.368,38,50
article_214.txt,2733,0.97,7.89,3.918,2.405,0.06,3.53,2.268,0.925,0.7,3.39,2.248,0.688,0.06,3.53,2.28,1.056,-0.032,1.19,7.41,4.268,1.667,1.66,7.41,3.817,1.804,1.19,7.06,4.539,1.554,-0.721,12,15,17,25,29,40,-10,1,,0.73,8.35,6.034,1.629,99,126
article_215.txt,1945,1.12,8.16,6.13,2.171,0.7,3.66,2.589,0.7,0.7,3.66,2.664,0.691,1.58,3.38,2.302,0.736,0.362,1.19,7.03,3.881,1.539,1.68,6.42,3.895,1.401,1.19,7.03,3.828,2.185,0.067,18,19,5,5,23,24,14,1,,0.97,8.39,5.99,1.605,51,59
article_216.txt,2052,1.77,8.45,4.284,1.999,0.06,3.95,1.625,1.138,0.7,3.95,2.516,1.126,0.06,2.73,1.279,0.962,1.237,1.19,6.42,3.164,1.479,1.58,6.42,3.517,1.69,1.19,5.76,3.027,1.417,0.49,7,7,14,18,21,25,-11,1,,1.92,8.46,6.12,1.367,47,63
article_217.txt,1375,1.32,8.28,5.163,2.636,0.82,3.78,2.565,0.76,1.76,3.78,2.862,0.68,0.82,3.18,2.186,0.709,0.676,1.41,7.24,4.466,1.601,1.41,6.59,4.227,1.636,2.43,7.24,4.77,1.579,-0.543,14,14,10,11,24,25,3,1,,1.92,8.46,6.201,1.195,37,43
article_218.txt,1359,1.67,8.45,6.469,1.854,0.38,3.95,2.569,0.791,1.86,3.95,2.792,0.616,0.38,2.83,1.602,0.775,1.191,1.19,6.72,3.93,1.767,1.66,6.72,4.41,1.55,1.19,3.37,1.848,0.977,2.562,17,26,4,6,21,32,20,1,,1.92,8.07,5.893,1.374,45,61
article_219.txt,1487,1,8.22,3.921,2.746,1.16,3.72,2.601,0.807,1.16,3.72,2.528,1.006,1.58,3.5,2.65,0.708,-0.122,1.19,7.24,3.987,1.949,2.38,5.3,3.22,1.124,1.19,7.24,4.498,2.264,-1.278,6,6,9,9,15,15,-3,1,,0.9,8.54,6.259,1.57,59,72
article_220.txt,1083,0.76,8.45,3.745,2.868,1.57,3.95,2.806,0.721,2.52,3.95,3.247,0.565,1.57,3.74,2.602,0.711,0.644,1.93,7.65,4.543,1.687,1.93,6.85,4.113,1.893,2.8,7.65,4.742,1.625,-0.628,6,6,11,13,17,19,-7,1,,1.92,8.46,5.912,1.269,34,43
article_221.txt,1147,0.76,8.45,2.793,2.104,0.7,3.95,2.493,0.997,0.7,3.95,2.124,1.208,0.72,3.74,2.577,0.956,-0.453,1.34,6.42,3.98,1.418,1.34,6.42,3.202,2.087,2.16,6.1,4.156,1.218,-0.954,5,5,13,22,18,27,-17,1,,0.73,8.59,5.754,1.639,33,38
article_222.txt,1658,0.59,7.36,4.02,2.511,0.74,3.91,2.372,0.827,0.74,2.86,2.15,0.627,1.1,3.91,2.546,0.942,-0.396,1.68,7.08,4.202,1.683,1.68,5.84,3.318,1.581,2.67,7.08,4.896,1.459,-1.578,8,11,13,14,21,25,-3,1,,1.29,8.24,6.309,1.511,45,56
article_223.txt,1488,0.83,8.36,4.882,3.165,1.57,3.86,3.058,0.593,2.5,3.86,3.284,0.388,1.57,3.67,2.81,0.695,0.474,2.29,8.03,5.157,1.728,2.52,8.03,6.046,1.579,2.29,6.23,4.178,1.354,1.868,10,11,9,10,19,21,1,1,,0.59,8.12,6.098,1.641,42,50
article_224.txt,2399,0.69,8.45,4.605,2.674,0.14,3.95,2.398,1.109,0.14,3.95,2.429,1.194,0.14,3.81,2.366,1.048,0.064,1.68,8.26,4.174,1.796,1.68,8.26,3.875,1.996,2.44,8,4.491,1.556,-0.616,13,17,16,16,29,33,1,1,,1.92,8.35,5.96,1.388,65,80
article_225.txt,1022,1.32,8.22,5.667,2.429,1.19,3.72,2.416,0.826,2.1,3.72,2.508,0.702,1.19,3.18,2.185,1.407,0.323,1.81,6.47,3.317,2.135,1.81,2.59,2.08,0.377,6.35,6.47,6.41,0.085,-4.33,3,5,2,2,5,7,3,1,,1.92,8.32,6.172,1.517,32,35
article_226.txt,1202,0.73,8.44,4.113,2.715,0.43,3.94,2.395,1.189,0.43,3.94,2.007,1.327,1.14,3.77,2.782,0.963,-0.775,1.19,6.7,4.622,1.506,3,6.42,4.195,1.073,1.19,6.7,5.05,1.814,-0.855,7,8,7,8,14,16,0,1,,1.92,8.38,6.077,1.332,37,42
article_227.txt,1665,0.85,8.45,4.883,2.438,0.06,3.95,2.076,1.278,0.54,3.95,2.377,1.168,0.06,3.65,1.753,1.354,0.624,1.79,6.42,4.216,1.264,1.79,6.42,4.143,1.335,2.3,6.41,4.294,1.228,-0.151,14,15,14,14,28,29,1,1,,1.92,8.28,6.138,1.304,64,76
article_228.txt,1069,0.59,7.72,4.619,2.764,0.14,3.91,2.543,0.898,2.15,3.22,2.662,0.369,0.14,3.91,2.424,1.243,0.238,1.19,6.1,3.807,1.582,2.52,4.86,3.499,0.803,1.19,6.1,4.114,2.111,-0.616,9,9,6,9,15,18,0,1,,1.92,8.46,5.858,1.329,32,43
article_229.txt,1881,0.63,7.89,4.385,2.852,0.14,3.87,2.625,1.037,1.66,3.39,2.789,0.536,0.14,3.87,2.492,1.312,0.297,1.19,7.92,4.604,1.837,2.52,7.41,4.463,1.818,1.19,7.92,4.72,1.887,-0.257,13,18,19,22,32,40,-4,1,,1.33,7.72,5.473,1.409,52,73
article_230.txt,1475,0.59,7.48,3.718,2.659,1.46,3.91,2.597,0.813,1.46,2.98,2.087,0.598,1.66,3.91,2.988,0.75,-0.901,1.34,5.85,3.358,1.34,1.34,2.92,2.335,0.569,2.07,5.85,4.145,1.227,-1.81,7,10,10,13,17,23,-3,1,,1.92,8.57,6.282,1.442,33,38
article_231.txt,1302,0.76,8.22,3.087,2.467,0.34,3.74,2.543,1.174,0.34,3.72,1.883,1.474,0.72,3.74,2.826,0.944,-0.942,1.19,7.4,4.679,1.449,2.38,7.4,4.517,1.719,1.19,6.1,4.749,1.384,-0.232,5,6,9,14,14,20,-8,1,,1.92,8.36,6.162,1.356,40,48
article_232.txt,1250,0.64,7.89,3.515,2.535,0.14,3.86,2.343,1.184,0.7,3.39,2.263,1.397,0.14,3.86,2.377,1.203,-0.114,2.54,7.41,5.071,1.64,4.8,7.41,6.21,1.318,2.54,6.79,4.583,1.59,1.627,3,3,7,7,10,10,-4,1,,1.92,8.35,6.309,1.231,39,41
article_233.txt,1371,0.54,8.22,4.377,2.755,0.14,3.96,2.543,0.976,0.7,3.72,2.577,0.756,0.14,3.96,2.513,1.16,0.064,1.19,7.24,4.257,1.688,1.41,6.97,4.039,1.776,1.19,7.24,4.449,1.636,-0.411,15,15,17,17,32,32,-2,1,,1.92,8.28,5.56,1.515,34,37
article_234.txt,2131,0.38,7.72,4.281,2.899,1.02,4.12,2.721,0.88,1.02,3.22,2.19,0.59,2.03,4.12,3.43,0.683,-1.24,1.76,6.9,4.442,1.518,1.76,6.9,4.093,1.584,2.3,6.79,4.907,1.348,-0.814,12,16,10,12,22,28,4,1,,1.92,7.8,6.442,1.13,47,66
article_235.txt,1636,0.73,8.45,5.238,2.681,0.82,3.95,2.558,0.914,0.82,3.95,2.282,0.897,2.6,3.77,3.276,0.496,-0.994,1.68,6.7,3.506,1.657,1.68,5.24,2.839,1.307,3.9,6.7,5.24,1.157,-2.401,9,13,5,5,14,18,8,1,,1.92,8.1,6.008,1.456,37,43
article_236.txt,1049,0.64,7.22,4.366,2.964,2.38,3.86,2.784,0.438,2.5,2.72,2.65,0.101,2.38,3.86,2.918,0.613,-0.268,1.81,6.79,3.811,1.477,1.81,4.16,3.362,1.121,2.3,6.79,4.26,1.774,-0.898,3,5,4,5,7,10,0,1,,1.92,8,6.342,1.334,32,44
article_237.txt,1029,0.88,7.6,4.292,2.646,0.82,3.63,2.363,0.924,0.82,3.1,2.154,0.898,1.5,3.63,2.572,1.002,-0.418,1.68,7.46,4.094,1.692,1.68,5.04,3.166,1.239,2.8,7.46,5.022,1.659,-1.856,5,5,5,5,10,10,0,1,,1.92,7.7,5.628,1.619,21,21
article_238.txt,1214,0.64,7.68,3.294,2.424,0.06,3.86,2.454,0.992,1.62,3.18,2.34,0.727,0.06,3.86,2.495,1.101,-0.155,1.58,6.79,4.663,1.849,1.58,5.94,3.495,2.215,1.8,6.79,5.088,1.603,-1.593,4,4,11,11,15,15,-7,1,,1.1,8.46,5.94,1.918,37,44
article_239.txt,1449,0.54,8.45,4.951,3.135,0.18,3.96,3.014,0.859,0.18,3.95,2.979,0.994,1.57,3.96,3.062,0.651,-0.082,1.55,8.26,5.037,2.135,1.55,8.26,5.322,2.573,2.69,6.94,4.641,1.278,0.681,17,25,16,18,33,43,7,1,,1.92,7.77,6.317,1.183,38,46
article_240.txt,1663,0.89,8.27,3.587,2.617,0.38,3.77,2.566,0.971,0.7,3.77,2.855,0.897,0.38,3.61,2.449,0.991,0.407,1.19,8.03,4.122,1.929,1.97,8.03,5.286,1.915,1.19,7.92,3.647,1.755,1.639,10,11,21,27,31,38,-16,1,,0.97,8.46,6.234,1.465,53,60
article_241.txt,1406,1.04,7.3,5.173,2.212,0.07,3.46,1.998,1.058,0.7,2.8,2.136,0.813,0.07,3.46,1.767,1.437,0.369,1.19,7.24,4.004,1.897,1.97,6.42,3.757,1.594,1.19,7.24,4.417,2.428,-0.66,8,10,6,6,14,16,4,1,,1.92,8.48,5.978,1.46,45,53
article_242.txt,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,1.92,7.28,4.6,3.79,2,2
article_243.txt,1221,0.73,8.36,3.148,2.291,0.4,3.86,2.471,0.897,1.37,3.86,2.518,0.956,0.4,3.77,2.458,0.903,0.06,1.19,7.27,4.059,1.635,1.96,5.41,3.28,1.268,1.19,7.27,4.282,1.686,-1.002,6,6,16,21,22,27,-15,1,,1.1,8.46,5.83,1.732,44,51
article_244.txt,1252,1.26,8.03,4.9,2.03,0.07,3.53,1.711,1.104,0.34,3.53,1.549,1.116,0.07,3.24,2.06,1.075,-0.511,1.19,5.3,2.937,1.256,1.68,5.3,2.885,1.046,1.19,4.93,3.05,1.717,-0.165,11,15,5,7,16,22,8,1,,1.92,8.21,6.119,1.485,33,38
article_245.txt,1230,1.12,8.22,4.413,2.184,0.18,3.72,1.84,1.119,0.5,3.72,2.434,0.879,0.18,3.38,1.505,1.122,0.929,1.19,6.06,2.778,1.314,1.87,4.34,2.78,0.905,1.19,6.06,2.777,1.524,0.002,8,9,9,16,17,25,-7,1,,1.92,8.46,5.758,1.558,35,48
article_246.txt,1048,1.24,6.96,3.292,1.909,0.14,3.26,2.035,0.833,2.09,2.46,2.275,0.262,0.14,3.26,1.982,0.917,0.293,1.19,7.24,4.119,1.979,2.81,3.9,3.355,0.771,1.19,7.24,4.289,2.155,-0.934,2,2,9,9,11,11,-7,1,,1.92,8.17,5.75,1.361,43,52
article_247.txt,1071,0.5,8,2.974,2.642,0.22,4,2.758,1.241,0.7,3.5,1.904,1.189,0.22,4,3.167,1.063,-1.263,1.69,7.53,4.849,1.559,1.69,6.42,3.934,2.056,3.07,7.53,5.287,1.052,-1.354,8,11,18,23,26,34,-12,1,,1.92,7.71,5.924,1.413,37,50
article_248.txt,1205,0.59,7,2.894,2.175,0.18,3.91,2.448,1.061,0.54,2.5,2,0.974,0.18,3.91,2.568,1.083,-0.568,1.19,8,4.136,2.174,2.52,5.83,3.692,1.566,1.19,8,4.255,2.341,-0.562,3,4,11,15,14,19,-11,1,,1.92,8.46,5.875,1.313,32,34
article_249.txt,1548,0.5,8.07,5.184,2.811,0.06,4,2.709,0.85,2.02,3.57,2.786,0.575,0.06,4,2.588,1.193,0.199,2.17,6.72,4.278,1.609,2.17,6.72,4.525,1.534,2.3,6,3.894,1.738,0.631,12,14,7,9,19,23,5,1,,1.92,8.39,6.498,1.21,41,47
article_250.txt,1292,1.17,8.15,5.151,2.43,0.14,3.65,2.331,0.852,0.7,3.65,2.484,0.82,0.14,3.33,2.1,0.882,0.384,1.19,7.72,4.346,1.856,1.81,6.76,4.602,1.707,1.19,7.72,3.962,2.075,0.64,14,18,10,12,24,30,6,1,,1.92,8.28,6.216,1.441,40,41
article_251.txt,1727,0.54,8.27,3.259,2.559,1.57,3.96,2.724,0.672,2.06,3.77,2.595,0.636,1.57,3.96,2.775,0.694,-0.18,1.19,8.03,3.902,1.559,1.81,8.03,3.885,2.057,1.19,5.95,3.909,1.376,-0.024,8,8,14,20,22,28,-12,1,,1.92,8.28,5.847,1.543,60,68
article_252.txt,1375,0.48,8.07,4.094,2.87,0.47,4.02,2.667,0.888,0.47,3.57,2.423,1.022,1.46,4.02,2.881,0.755,-0.458,2,7.47,4.589,1.731,2.03,7.47,4.506,2.254,2,6.44,4.663,1.273,-0.157,7,7,8,8,15,15,-1,1,,1.92,8.8,6.516,1.311,38,49
article_253.txt,1839,0.59,8.27,3.966,2.644,0.22,3.91,2.471,1.018,0.47,3.77,2.25,1.127,0.22,3.91,2.64,0.918,-0.39,1.69,8.03,3.94,1.674,1.69,8.03,3.39,1.893,3.13,7.72,4.359,1.389,-0.969,12,16,11,21,23,37,-5,1,,1.92,7.82,6.054,1.243,48,57
article_254.txt,1315,0.84,8.22,5.008,2.491,0.58,3.72,2.154,1.22,0.58,3.72,2.07,1.422,1.29,3.66,2.304,0.868,-0.234,2.23,8.26,4.774,2.051,2.23,8.26,4.404,2.417,4.63,7.24,5.438,1.06,-1.034,6,9,5,5,11,14,4,1,,1.92,8.46,6.321,1.494,46,61
article_255.txt,1063,1.04,7.89,4.343,2.786,1.4,3.46,2.584,0.709,1.4,3.39,2.427,0.859,1.79,3.46,2.742,0.555,-0.315,3.29,7.41,4.599,1.327,3.29,7.41,4.418,1.51,3.37,6.16,4.78,1.232,-0.362,5,6,5,6,10,12,0,1,,1.92,8.35,6.127,1.521,24,28
article_256.txt,1809,0.71,8.45,5.053,2.937,0.4,3.95,2.801,0.909,0.7,3.95,2.648,0.878,0.4,3.79,3.065,0.942,-0.417,1.83,8.03,4.424,1.801,1.83,8.03,3.834,1.882,3.61,7.21,5.445,1.104,-1.611,12,19,9,11,21,30,8,1,,1.81,8.57,5.817,1.745,60,67
article_257.txt,1036,0.7,7.04,4.223,2.187,0.07,3.8,1.979,0.854,1.16,2.54,2.021,0.484,0.07,3.8,1.949,1.071,0.072,1.19,8,3.201,1.72,1.66,3.72,2.32,0.723,1.19,8,3.842,1.971,-1.522,6,8,7,11,13,19,-3,1,,1.92,8.46,5.718,1.795,32,34
article_258.txt,1279,0.59,8.21,4.513,2.621,0.22,3.91,2.352,0.939,2.06,3.71,2.562,0.613,0.22,3.91,2.171,1.169,0.39,1.41,7.65,4.06,1.693,1.41,6.15,3.268,1.622,3.37,7.65,4.739,1.541,-1.47,6,6,7,7,13,13,-1,1,,1.92,8.48,6.009,1.338,25,27
article_259.txt,1238,0.84,8.12,5.598,2.625,0.38,3.66,2.662,0.87,1.1,3.62,2.654,0.776,0.38,3.66,2.681,1.136,-0.028,1.35,7.41,4.657,2.01,1.83,7.41,4.799,1.987,1.35,6.86,4.313,2.182,0.486,15,17,7,7,22,24,10,1,,1.92,7.83,6.052,1.416,38,39
article_260.txt,1152,0.38,7.79,3.621,3.161,2.33,4.12,3.135,0.541,2.33,3.29,2.82,0.378,2.53,4.12,3.344,0.547,-0.524,2.81,6.73,5.123,1.305,2.81,6.41,4.625,1.492,3.53,6.73,5.456,1.131,-0.831,6,6,9,9,15,15,-3,1,,1.92,8.1,6.449,1.492,28,32
article_261.txt,1671,1.24,7.5,4.204,2.306,0.86,3.26,2.151,0.733,1.64,3,2.319,0.546,0.86,3.26,2.04,0.839,0.279,1.68,7.72,4.338,1.624,1.68,7.31,4.28,2.02,3.11,7.72,4.378,1.398,-0.098,7,8,12,12,19,20,-4,1,,1.92,8,5.925,1.251,39,49
article_262.txt,1499,0.54,8.07,4.405,2.794,0.31,3.96,2.52,1.063,0.82,3.57,2.694,0.821,0.31,3.96,2.377,1.247,0.317,1.52,6.94,4.433,1.519,2.52,6,4.263,1.084,1.52,6.94,4.572,1.842,-0.308,8,9,11,11,19,20,-2,1,,1.92,8.28,5.684,1.471,54,61
article_263.txt,1618,1.96,7.92,5.466,2.03,0.38,3.42,2.055,0.747,1.18,3.42,2.181,0.628,0.38,2.54,1.77,1.012,0.411,1.35,6.15,3.333,1.757,1.41,6.15,3.293,1.891,1.35,4.93,3.422,1.67,-0.129,9,9,4,4,13,13,5,1,,1.92,8.28,6.599,1.364,40,54
article_264.txt,1392,1.24,8.44,4.595,2.545,0.22,3.94,2.355,0.828,2.1,3.94,2.818,0.658,0.22,3.26,1.999,0.785,0.819,1.19,6.26,3.534,1.254,1.81,4.87,3.249,1.001,1.19,6.26,3.754,1.418,-0.505,9,10,9,13,18,23,-3,1,,1.92,8.46,5.851,1.528,35,47
article_265.txt,2088,0.64,8.44,4.878,2.736,0.7,3.94,2.61,0.843,0.7,3.94,2.474,0.947,1.57,3.86,2.817,0.616,-0.344,1.41,8.03,4.935,1.893,1.41,8.03,4.655,2.12,2.92,7.65,5.362,1.424,-0.708,28,35,20,23,48,58,12,1,,0.59,8.35,6.094,1.463,67,78
article_266.txt,2378,0.59,8.45,4.978,2.825,0.38,3.95,2.733,0.782,0.7,3.95,2.631,0.77,0.38,3.91,2.893,0.791,-0.262,1.35,8,4.277,1.551,1.69,8,3.998,1.51,1.35,7.17,4.714,1.546,-0.716,21,36,19,23,40,59,13,1,,1.24,8.67,6.191,1.482,68,90
article_267.txt,1234,0.76,8.45,5.055,2.876,1.63,3.95,2.733,0.675,2.1,3.95,2.819,0.635,1.63,3.74,2.614,0.785,0.205,1.81,8,3.553,1.613,1.81,8,3.55,2.094,2.73,4.34,3.558,0.763,-0.008,5,7,5,5,10,12,2,1,,1.92,8.39,5.759,1.296,35,71
article_268.txt,1140,1.24,8.45,3.769,2.548,0.75,3.95,2.438,0.864,2.1,3.95,2.902,0.744,0.75,3.26,2.244,0.863,0.658,1.81,7.65,4.296,1.727,1.81,4.1,3.51,0.979,2.21,7.65,4.624,1.895,-1.114,5,5,10,12,15,17,-7,1,,1.92,7.97,6.105,1.415,46,47
article_269.txt,1430,0.48,6.68,2.382,1.732,0.02,4.02,2.453,1.158,2.18,2.18,2.18,,0.02,4.02,2.476,1.206,-0.296,1.19,6.79,3.697,1.805,2.03,2.03,2.03,,1.19,6.79,3.836,1.811,-1.806,1,1,11,12,12,13,-11,1,,1.92,8.15,5.825,1.71,25,26
article_270.txt,6574,0.54,8.45,3.659,2.644,0.18,3.96,2.579,0.997,0.57,3.95,2.331,0.93,0.18,3.96,2.726,1.013,-0.395,1.19,8.26,4.231,1.731,1.34,8.26,3.887,1.837,1.19,7.65,4.435,1.645,-0.548,33,41,43,69,76,110,-28,1,,1,8.46,6.207,1.267,157,230
article_271.txt,2099,1.12,8.07,4.143,2.353,0.22,3.57,2.177,0.87,1.46,3.57,2.315,0.696,0.22,3.38,2.087,0.976,0.228,1.58,6.15,3.629,1.401,1.58,6.15,3.467,1.642,2.03,6.06,3.734,1.263,-0.266,9,11,12,17,21,28,-6,1,,1.92,8.28,6.119,1.348,56,67
article_272.txt,1832,0.88,8.45,5.248,2.416,0.4,3.95,2.238,1.136,0.53,3.95,2.232,1.184,0.4,3.62,2.249,1.079,-0.017,1.34,8.03,4.326,1.755,1.83,8.03,4.367,1.858,1.34,7.03,4.24,1.593,0.127,18,25,10,12,28,37,13,1,,1.1,8.57,5.941,1.555,51,67
article_273.txt,1340,0.59,8.45,5.123,2.626,0.07,3.95,2.485,0.889,1.76,3.95,2.684,0.61,0.07,3.91,2.211,1.163,0.472,1.68,6.6,3.747,1.619,1.68,5.55,3.34,1.283,1.97,6.6,4.308,1.94,-0.967,10,11,8,8,18,19,3,1,,1.92,7.8,5.933,1.166,33,42
article_274.txt,1436,1.17,7.63,4.998,2.628,0.38,3.33,2.401,0.881,1.86,3.13,2.415,0.551,0.38,3.33,2.38,1.35,0.035,1.35,6.63,3.301,1.649,1.66,5.13,2.918,1.263,1.35,6.63,3.875,2.183,-0.957,6,6,4,4,10,10,2,1,,1.92,8.39,6.397,1.325,41,55
article_275.txt,1273,1.25,8.45,4.139,2.547,0.14,3.95,2.243,1.123,2.43,3.95,3.01,0.7,0.14,3.25,1.894,1.125,1.116,2.52,6,3.982,1.091,2.52,6,4.124,1.396,3.04,5.28,3.917,0.995,0.207,5,5,9,11,14,16,-6,1,,1.92,8.28,5.971,1.413,43,55
article_276.txt,1050,1.29,7.4,3.673,2.498,1.1,3.21,2.467,0.621,2.5,2.9,2.665,0.184,1.1,3.21,2.379,0.734,0.286,1.97,6.37,4.132,1.572,1.97,4.16,2.905,0.931,2.3,6.37,4.677,1.515,-1.772,4,4,9,9,13,13,-5,1,,0.59,7.45,5.529,1.849,37,40
article_277.txt,1526,0.83,8.45,3.86,2.588,0.06,3.95,2.455,0.932,0.7,3.95,2.541,0.971,0.06,3.67,2.408,0.935,0.133,1.19,6.79,3.793,1.735,1.34,6.42,2.936,1.539,1.19,6.79,4.269,1.69,-1.333,8,10,15,18,23,28,-8,1,,1.92,7.68,5.698,1.237,44,60
